tag,Tokoyami Towa,Mori Calliope,Takane Lui,Ookami Mio,Kageyama Shien,Hakos Baelz,Hoshimachi Suisei,Vestia Zeta,Rikka,Yatogami Fuma,Ayunda Risu,Kazama Iroha,Nakiri Ayame,Tsunomaki Watame,Shiranui Flare,Kishido Temma,Kobo Kanaeru,Astel Leda,Minase Rio,Ninomae Ina'nis,Himemori Luna,Axel Syrios,Inugami Korone,Kanade Izuru,Momosuzu Nene,Hakui Koyori,Pavolia Reine,Moona Hoshinova,Takanashi Kiara,Yuzuki Choco,Shirogane Noel,Oozora Subaru,Shishiro Botan,Nekomata Okayu,Robocosan,Sakura Miko,Anya Melfissa,Aki Rosenthal,Aragami Oga,IRyS,Amane Kanata,Ouro Kronii,Yukoku Roberu,Airani Iofifteen,Yukihana Lamy,Usada Pekora,Arurandeisu,Natsuiro Matsuri,Regis Altare,Shirakami Fubuki,Houshou Marine,Utsugi Uyu,Kaela Kovalskia,Kureiji Ollie,AZKi,Omaru Polka,Tokino Sora,Hanasaki Miyabi,La+ Darknesss
1980s,0.0,0.0,9.222846847422655e-18,0.0,1.6458673572996364e-16,0.0,0.0,0.0,1.0676318795806506e-12,0.0,0.0,0.0,0.0,1.4094081435972194e-15,0.0,0.0,2.4995722431060517e-16,0.0,0.0,0.0,1.0139752635365426e-13,0.0,9.839754537065985e-16,1.0707121324782161e-13,0.0,9.11135816316909e-17,0.0,0.0,0.0,4.84555000493834e-11,0.0,3.0769397014728116e-18,0.0,4.1047946983709594e-18,1.201211077048367e-17,1.0103723720724074e-17,0.0,0.0,0.0,8.536173166788236e-11,0.0,0.0,8.662345767136895e-17,0.0,0.0,3.2009230731526703e-18,0.0,0.0,5.082836396769151e-17,2.681091975235895e-18,0.0,0.0,0.0,0.0,4.059112328939146e-10,2.639268508031641e-19,0.0,1.6412762836085186e-16,0.0
2.5d,0.054655027726884686,0.0,0.030966543003011448,0.0,0.0,0.04418396252413384,0.0,0.07205585026759,0.003640704337104032,0.0,0.0,0.0,0.0,0.006850593122170668,0.001663105195993792,0.0,4.825303314710732e-14,0.0,0.0,0.06866518564891733,0.0,0.0,0.0,0.0,0.0,1.384579301475287e-16,0.01753261707205131,0.0,0.016765296875251308,0.0,0.0,0.0,0.0075783959239647475,0.003756093047864099,0.0,0.0,0.03201504613347176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2d,0.0004289744550875902,8.184819950552788e-05,3.014965573918702e-11,1.6419817709068462e-17,4.348502318416095e-05,8.570287226856044e-09,0.0,0.0008186031709673473,1.9962969293433955e-22,0.0,0.06432439216833512,0.0,0.0,2.7208071259440165e-18,7.135097742132781e-11,0.00039238235845470265,0.06152835670343221,5.8368669049813675e-06,1.699363647544889e-23,1.0759337536107489e-20,0.0012293458499740117,0.024611136529887466,6.827238749940428e-10,0.04070365165901204,0.0007236282107911963,3.992272721166485e-16,3.842762009610818e-09,1.294177988875726e-07,1.0857176455247755e-08,3.645783582483723e-17,0.0032500691424322543,1.5005624224144316e-11,2.0852849966959553e-16,0.004587702425034846,8.109274729677276e-05,0.1375692803146269,1.8779556083684847e-17,0.0,9.70736442543765e-21,2.0396768580523743e-13,5.338905941295641e-18,1.3047486096062459e-05,1.2802021186931045e-17,0.059605534894599625,9.68875490418124e-18,5.470783273502739e-10,0.008560508945637844,0.0,2.1061255795831213e-05,0.034763539633665935,5.27242551391086e-16,4.017501186305051e-11,9.032981024246064e-08,3.5634045162488358e-06,6.918625887489486e-06,2.411070975717183e-06,8.779133563567406e-06,2.5157301582612424e-21,0.0
2d platformer,0.0,0.0,0.0,0.0,0.0,8.570287223106752e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.882422529127986e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085712607779243e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1528340443745978e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4608689442793945e-11,1.0041099949519419e-10,0.0,0.0,0.0,0.0,4.0175011637958097e-11,1.8764224309442984e-08,0.0,0.0,0.0,1.3876617977410773e-06,0.0,0.0
3d,0.0037553327587961146,0.009664575206950604,0.009359786035956559,0.00018501812560842664,0.0010574653820652397,8.767524868219028e-06,0.12043980642304111,1.967412757786572e-13,0.13388160930096182,0.18216909836190065,1.4976709523309536e-05,0.022703272063746293,0.24213353458884534,0.046038110090984255,0.11954444970987843,0.06179125571207806,5.392497954217542e-09,9.750020211870197e-05,0.019312055287545926,0.018635672445425515,0.031082087397659854,0.014312759312947763,0.10869867867845619,0.0064481450297963665,0.001418558192411065,0.005059679939188406,2.8744597706198085e-05,8.344289878951125e-06,0.026301804333599476,0.23722069583857136,0.044304114429459446,6.867937093489622e-06,0.000624710926968285,1.550742925973511e-05,0.004995155750004923,0.0004956818816108803,0.0033283136097423415,0.11079588832970394,2.5937547391964914e-16,0.0004441559628498664,0.0662887058865601,0.0004868467667212547,0.13242115888836556,1.563252352424804e-13,0.0006999494034889203,8.939152608966814e-05,0.09596596904660937,0.056470010290647986,0.0076896522505785405,0.05819454049999793,0.2480053918781615,0.005078772744019551,0.0067992879934843375,0.048572497026207175,0.036578751441689886,0.12106885717188624,1.556468352178419e-09,0.1305482498084853,8.794166157325026e-07
abstract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1528340443745978e-10,0.0,0.0,0.0,0.0,0.0,2.9622288440883436e-13,0.0,0.0,0.0,4.4608689442793945e-11,1.0041099949519419e-10,6.881490832252283e-20,0.0,0.0,0.0,4.0175011637958097e-11,2.545187272166334e-09,0.0,0.0,0.0,1.3876617977410773e-06,0.0,0.0
achievements,0.054655027726884686,0.0,0.030966543003011448,0.0,0.0,0.04418396252413384,0.0,0.07205585026759,0.003640704337104032,0.0,0.0,0.0,0.0,0.006850593122170668,0.001663105195993792,0.0,4.825303314710732e-14,0.0,0.0,0.06866518564891733,0.0,0.0,0.0,0.0,0.0,1.384579301475287e-16,0.01753261707205131,0.0,0.016765296875251308,0.0,0.0,0.0,0.0075783959239647475,0.003756093047864099,0.0,0.0,0.03201504613347176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
action roguelike,0.0,0.0,0.0,0.0,4.98295352785168e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3390169139696674e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007630284126809e-13,0.0,0.0,0.0,0.0,0.0,7.683666140083296e-13,0.0,0.0,0.0,1.618733219026152e-18,7.488156012044224e-21,0.0,2.162347652327277e-21,4.0588900507569475e-20,0.0,0.0,0.0,0.0,2.3299115239411263e-13,0.0,0.0,0.0,0.0,0.21633271460066186,0.0,0.0
action-adventure,0.0,0.0,3.901430913081194e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.970098443478774e-13,0.0,0.0,0.0,4.223164662236327e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2225680115897373e-08,0.0,3.2500665932118665e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.8835929577861959e-06,0.0,8.590609281735657e-09,1.8931266672184e-08,0.0,0.0,2.8208918989799684e-08,7.686053007393307e-14,4.682392144179068e-07,0.0,0.0,0.0,0.0,2.819832817783285e-13,0.0,0.0,0.0,8.597887030980007e-09,0.0,0.0,4.09023769117354e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.119643966188932e-13,0.0
agriculture,0.0004289744550131133,1.4282648813017176e-09,0.0,2.175566351611477e-22,0.0,0.0,0.0,3.327012141245089e-13,0.0,0.0,2.1722536605333095e-25,0.0,0.0,0.0,0.0,0.0,0.0,5.8368669049813675e-06,0.0,0.0,1.2986074492194515e-12,0.0,0.0,0.007013883420036842,0.0,0.0,0.0,0.0,5.033959033644468e-14,0.0,0.0,0.0,2.031770878373126e-16,7.782015428126502e-14,8.109274729676114e-05,0.0,0.0,0.0,0.0,5.978509139958373e-17,0.0,0.0,0.0,2.115636879871251e-12,0.0,0.0,0.008556675410476576,0.0,0.0,0.0,0.0,0.0,0.0,6.916282695603183e-14,0.0,2.41100385287061e-06,7.370519872068847e-06,0.0,0.0
aliens,0.0,3.6391726196901084e-07,1.8476757162987266e-15,0.0,1.6121791452241366e-08,1.172957072818794e-13,0.0,1.278528120026331e-10,0.0,9.205581297090475e-09,1.4846620863749114e-11,0.0,0.0,1.814400214818547e-16,3.099369881273178e-15,2.3567198248336418e-12,1.0028756038495835e-13,9.17697786358049e-13,0.0,5.110555816256242e-16,0.01696345654940634,0.04476103087510727,3.26691355540866e-15,1.5880349117829324e-10,0.0,7.693886070570055e-14,2.199435937839311e-11,2.3789710497842217e-09,1.2410186683782399e-16,4.198271178347159e-15,0.0,1.86144004631666e-17,4.10207465706479e-17,1.0064586775340307e-14,5.058720267544269e-12,2.605784691868805e-16,0.0006446656558287841,0.03257251222084781,0.0,1.2591549232430676e-08,9.63493957734808e-16,1.1071569526744301e-16,2.445948244253464e-16,3.8094266408934095e-11,0.0,9.446122763116561e-16,0.008052879172063423,0.0,0.010909981996686961,2.8294097706040497e-15,0.0,2.3731121782555844e-12,8.978854400718819e-09,2.158993422323472e-10,2.724711275406079e-15,1.5884306551708942e-16,0.0,1.7254263181251007e-16,0.0
androids,0.0,0.0,0.0,0.0,0.0,1.6807755298283781e-07,0.0,0.0,0.0,0.0,4.672987931919496e-24,3.1740300569845805e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2007064082868133e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anime,2.8091495379538135e-16,0.335147493862872,2.9551998320893536e-16,0.0,8.232492615461462e-06,5.157844631614798e-16,7.564072458639752e-16,4.785277237558603e-14,8.569039308145744e-17,2.681955439906646e-16,5.723391161598433e-17,2.102578372518678e-16,2.4287769851984393e-15,3.6632108562061894e-17,2.9816694024234456e-16,8.077990202506053e-05,6.8291486215283e-23,0.07677253904780877,1.4548281061978915e-07,1.1801068870512785e-13,6.143831313626942e-13,3.538178130024776e-07,6.827633822059088e-10,2.241552392657779e-07,2.8696804583467884e-13,0.015588664538829702,0.056111689057926635,3.2505151809805883e-21,1.2833115814183801e-14,1.1211420944877446e-15,4.557241129649281e-11,1.0746278561178507e-16,1.8847626550036926e-16,0.003948672375896366,6.152664856311965e-16,6.8529945153445405e-12,4.314358398540624e-16,7.168258064487681e-17,0.0004152501963976426,0.03461715838729464,0.00026422744045300866,8.24170969616022e-22,0.006705576859309807,0.0016766385066765191,7.634109795906484e-09,2.678827373027001e-14,7.878466447940315e-07,8.120846253123673e-16,0.0,4.520411854184953e-09,0.0028999418394188192,5.257389361305092e-16,3.790245918170938e-13,1.5028971620414808e-16,1.7610677794114438e-16,3.7774678196734786e-07,0.007926802782346897,8.379071718794682e-05,8.771461777480774e-06
arena shooter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.045578516459155e-22,0.0,0.0,0.0,0.0,0.0,3.6758854156863983e-19,0.0,0.0,0.0,5.329457151142343e-21,0.0,0.0
asynchronous multiplayer,2.2915705996530765e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3927091396508896e-16,1.900230966074373e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2387192124636025e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2802021186931045e-17,0.0,0.0,0.0,1.1213234846725866e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atmospheric,0.054686716789632786,2.08151445764004e-19,0.031408257045946256,1.9442627038991433e-05,2.115403413608457e-15,0.044207863711155905,3.22057050404849e-17,0.07205585026759068,0.0036583570502154356,0.08632886829509596,0.06408425882747502,2.3417990077822547e-14,0.0,0.010525760367975668,0.032493601546900605,1.3956044418845314e-17,0.06152836407976754,5.927633321741391e-18,0.0003464421203791175,0.06866518564891741,2.706829886708821e-06,0.02471813383264334,0.00410689116746682,0.033145030080596855,0.0024815291146857467,0.003913460120943098,0.017546508912871468,9.968081020862204e-09,0.03076499774428973,1.3259604437351358e-07,0.044111264402243985,4.233029510383224e-06,0.009342976871460776,0.008343795472821118,0.004992424131599551,0.00047112732645476725,0.03533635241521541,0.0004633491197917158,2.8568218776253863e-12,0.0002933561311069516,0.013627747111719374,0.0004549548679119705,0.0004542466933735515,0.05960550747910091,0.0006275390073803949,3.974241425855683e-05,0.006483523026823524,0.006067874336206519,5.754709261750195e-07,0.04677359284492479,0.0006756549580539723,1.8194085838057707e-14,0.006321761222243504,0.04855545137615319,0.0005747215295901979,0.027231922955735628,1.5561709306435858e-09,0.0001591143668697475,0.0
auto battler,2.2915705996530765e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3927091396508896e-16,1.900230966074373e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2387192124636025e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2802021186931045e-17,0.0,0.0,0.0,1.1213234846725866e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
automation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58892942057182e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064586775340307e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006115500836801535,0.0,0.0,0.0,6.855675490001586e-05,0.0,0.0,0.0,0.0,4.169243661999793e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base building,0.0,2.0960748069357444e-22,0.0,2.8242375028042393e-09,0.0,2.9990670200900684e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.998913711543148e-16,0.0,7.248276644715602e-06,0.0,0.0,0.0,2.697074795540698e-08,5.72529797100294e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6381488155366396e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6178181019633703e-12,0.0,0.0,0.0,0.0,6.452334117127768e-14,0.0,0.0,0.0,0.0,0.0,1.393222122993216e-08,0.0,0.0,0.0,0.0,4.577296986047657e-23,0.0
bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5883636656844179e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
building,0.014888165504833028,1.1510370315912846e-05,0.1504563598257203,0.003964183630889062,0.03533833269047157,0.0752549336423472,0.12956008248257594,1.0766045733841514e-06,8.358572024820661e-05,1.8182043637356781e-09,0.04270057726900123,0.22354459309416064,0.004115530026868048,0.1808608364358667,0.019432777355364573,1.1808896437922367e-08,0.061528554065625546,9.675430445509826e-06,0.22874678782197563,0.001699670615954985,0.16325802694062858,4.752657294339647e-05,0.00018607800519179524,0.05122528592117814,0.2301751177051472,0.22864019564975865,4.041294090426656e-08,7.616734885671336e-06,0.09225224318791717,6.596491222981092e-14,0.0009251155778556002,0.22943134202690552,0.13443376149733674,0.21863966280991343,0.001328486543976652,0.17321646793473042,0.11857125429261937,0.02377922918527707,0.0,0.00850787627367733,0.12052698157181069,1.904070067315571e-05,1.5863803859613094e-07,0.059605705931654214,0.186366340148088,0.22851828444931774,0.0003633536759105353,0.001809373711380309,0.18937185233678502,0.025859993071604484,4.636231117729453e-07,0.08477788356907963,0.0006596044953702517,0.12420682177974553,0.16954757719105332,0.10460226205212371,0.17981808555573575,2.4574714221874998e-08,0.23736935980799048
bullet hell,0.0,4.78631444683569e-10,0.0,0.0,4.348502318416095e-05,0.0,0.0,4.7400391087647133e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229345848675065,6.649625470593796e-19,1.601862964995338e-10,0.0,0.0007236282107911907,1.482920492224988e-11,0.0,0.0,1.159219705071219e-14,0.0,0.003250069142432062,0.0,0.0,0.003948673152787756,2.38787730349958e-12,4.3312367776350155e-12,0.0,0.0,0.0,2.0390790071383787e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1061219871676252e-05,5.68256923097219e-13,9.788351793343816e-12,0.0,2.1054823875659417e-13,2.989764940727178e-12,6.918625884094694e-06,0.0,1.4948329298575843e-12,0.0,0.0
bullet time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.298308927511435e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
camera comfort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021371111859136274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024611136529887466,0.0,0.03314502720004008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03476353962810171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
card battler,2.2915705996530765e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3927091396508896e-16,1.900230966074373e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2387192124636025e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2802021186931045e-17,0.0,0.0,0.0,1.1213234846725866e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cartoony,0.0,1.025579030120409e-15,6.675325979642983e-09,0.0,7.757499335389686e-15,8.570287223106752e-09,7.403079427954173e-08,1.4660080873441908e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003849443649334e-06,3.0068207299054886e-08,4.690710407398975e-07,2.7031495304198825e-08,1.0759337536107489e-20,1.1419749549087422e-05,0.0,0.0,2.606435632963778e-09,0.0,1.6867628978337713e-15,6.713597983872553e-16,6.79049634954181e-23,1.0901496670550956e-08,0.0,0.0,0.0,0.0,0.0,0.00024589245260395393,9.87136594329441e-09,0.0,0.0,0.0,4.0857881169918726e-08,6.504118938659804e-17,0.0,0.0,1.221887884419957e-16,1.039081870197234e-24,5.007086132293155e-17,2.8420222894856525e-07,0.0,0.010248856108272843,1.2576989579316268e-17,0.0,5.783441098306353e-16,1.621903703727665e-08,0.0,0.0,0.0,0.0,0.0,0.0
castle,0.0,0.0,2.6186020318896882e-23,9.006832761320816e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9837891164840924e-09,9.627255003985032e-24,0.0,0.0,0.0,0.0,0.0022318359805680588,0.0,0.001134874940748273,0.0,0.0,1.4280349534560563e-22,0.0,0.0,0.0,6.309340475546036e-25,0.0011916055002869626,0.0,4.240041726091532e-24,1.8696222661492875e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.210656111888431e-24,0.0,2.5465244470947877e-23,0.0,1.1620608421286913e-24,0.0,0.0,0.0,0.0,0.0,9.355948614329089e-25,0.0,2.7160460242388404e-23,0.0
cat,0.0,4.1883680750501674e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cats,6.674787107648046e-25,0.0,0.0,0.0,1.0947349018086883e-13,0.0,9.830622227005498e-21,1.969650251270018e-13,5.749133846110179e-25,0.0,0.0,0.0,0.0,5.580120240369372e-14,0.0,0.0,0.0,0.0,1.5630494576898806e-16,2.06690091195569e-13,0.0,4.862900486912591e-14,3.180732478074476e-24,0.0,0.0,0.0,0.0,1.4295155434354275e-22,7.012870549481602e-14,0.0,0.0,0.0,0.0,3.422089673196087e-25,0.0,0.0,3.8167809676332844e-14,0.0,0.0,0.0,0.0,1.3992579472228759e-13,0.0,0.0,0.0,0.0,0.0,5.9845173422111434e-24,0.0,2.129950426433412e-19,0.0,0.0,0.0,2.6485035679500407e-16,0.0,1.9653532191532188e-21,6.209688800236874e-14,0.0017487083276071182,0.0
character customization,3.1689062725234486e-05,0.0,2.6186020318896882e-23,1.9442626273326714e-05,0.0,0.0,0.0,0.0,1.7652713111053822e-05,0.0863288682948298,1.2581805405297468e-05,0.0,0.0,0.0036751672453778413,0.030830496279533166,0.0,1.9837891164840924e-09,9.627255003985032e-24,0.00034644212005060355,0.0,0.0,8.579517571203597e-05,0.0022318359805680588,0.0,0.0020640319556364363,0.00034072842831795835,1.0365014060264846e-05,1.4280349534560563e-22,6.19957830110565e-05,0.0,0.042826666679095,4.233014485982077e-06,0.0017645809474098532,0.0,0.004992424131259813,1.0825266853640046e-05,0.0028891760734960233,0.0004633491197805318,0.0,0.0002933561311069398,0.012966580565600265,0.0002696636968610242,0.00045424669311821636,0.0,0.0006275390073803898,3.9742379524281814e-05,0.006483523026743853,0.0033903603730959368,0.0,0.011943309999888997,0.0006756549577864817,0.0,0.006321688084162413,0.04855543988206001,0.00015456642504994397,0.027117843386797905,0.0,0.00015911436667967517,0.0
choices matter,0.0,4.754280357766268e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34550374651179e-24,0.0,0.0,0.0,0.0,1.51396847554236e-23,0.0,0.001229345848675065,0.0,3.87492542047557e-23,0.0005446962612582639,0.0007236282107911907,1.85593730273273e-17,3.06861822224359e-17,0.0,0.0,0.0,0.003250069142432062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0390790071383787e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.975145287412884e-24,0.0,0.0,2.0247135930600975e-19,0.0,0.0,0.0,0.0,6.918625884094694e-06,0.0,3.0327751730094803e-15,3.538029068723103e-23,0.0
cinematic,2.286096704097154e-14,0.0,0.0004417140127851591,7.656647208157129e-13,1.1032578827136499e-16,8.57028722842725e-09,3.22057050404849e-17,0.0,1.0843205363476534e-18,2.6615489767193196e-13,0.0,2.3417990077822547e-14,0.0,3.821593520521504e-14,2.2676630130856646e-14,1.1276820245247184e-17,5.392497954217542e-09,5.927623694486387e-18,3.283412910396887e-13,8.293181022548252e-17,1.3120998049520218e-16,9.315817430056919e-14,0.0018272727533967781,1.1987141449938112e-18,0.00041749715904931025,0.003572731692625001,1.2421852479588844e-17,1.7288014898975286e-16,1.0857126109548614e-08,2.3450403783936854e-13,0.0012845977231489792,1.847287837874147e-14,8.617482862546974e-14,0.0,3.39738160573418e-13,0.0004603020596011272,0.00043213007605804465,1.1184063522174861e-14,2.5937547391964914e-16,1.1733035984625686e-17,0.0006611665461191078,3.187407242907881e-22,2.551712137554668e-13,3.474196754690162e-14,5.0673953511976416e-18,1.2253237205446645e-14,1.5136787984809467e-14,0.0026775139631105816,0.0,6.674321136986037e-05,2.674906854100445e-13,1.8194085838057707e-14,1.464654148734411e-08,1.11121794487982e-08,0.0004201551045402539,0.00011407950181488259,1.5561709306435858e-09,1.8924177825130814e-13,0.0
city builder,0.0,0.0,0.0,2.175566351611477e-22,0.0,0.0,0.0,0.0,0.0,0.0,2.1722536605333095e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0779542270751591e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4916276269138564e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
class-based,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43705927585255e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clicker,2.9769527459832847e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.197707198623584e-24,0.0,2.567359572075575e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colorful,0.0,1.848206161431475e-12,0.0,2.175566351611477e-22,0.0,8.570287223106752e-09,0.0,6.76130295278765e-16,0.0,0.0,2.1722536605333095e-25,0.0,0.0,1.235796362356476e-05,0.0,0.0,0.0,0.07677253904780877,1.8539517200252916e-24,1.0759337536107489e-20,0.0,1.3150567083466621e-11,0.0,0.0,0.0,0.0,0.0,6.79049634954181e-23,1.085712607779243e-08,0.0,0.0,0.0,0.0,4.052079734905713e-13,0.0,0.0,0.0,0.0,0.15217531983209712,0.0,0.0,0.0,0.0,0.0,1.039081870197234e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4646541487547519e-08,0.0,0.0,0.0,0.0,0.0,0.0
